id,activitydate,week,day_of_week,totalminutesasleep,totaltimeinbed,sleep_efficiency_%,sleep_quality_score_0_10,sleep_debt_min_7day,sleep_debt_score_0_10,sleep_variability_7day,sleep_variability_7day_score_0_10,circadian_disruption_score_0_10,cumulative_weekly_sleep_quality_score_0_10,totalsteps,active_minutes,activity_intensity,activity_intensity_score_0_10,steps_per_active_minute,steps_per_active_minute_score_0_10,calories,calories_per_active_minute,calories_per_active_minute_score_0_10,calories_per_step,calories_per_step_score_0_10,step_variability_7day,step_variability_7day_score_0_10,cumulative_weekly_steps,cumulative_weekly_steps_score_0_10,min_heart_rate,max_heart_rate,avg_heart_rate,heart_rate_reserve,heart_rate_reserve_score_0_10,heart_rate_variability,hr_variability_score_0_10,totalsteps_7day_avg,totalsteps_7day_trend_%,calories_7day_avg,calories_7day_trend_%,active_minutes_7day_avg,active_minutes_7day_trend_%,sleep_quality_score_0_10_7day_avg,sleep_quality_score_0_10_7day_trend_%,recovery_score_0_10_7day_avg,recovery_score_0_10_7day_trend_%,recovery_score_0_10,recovery_strain_balance_score_0_10,health_score_0_10,fitness_score_0_10,cvd_risk_score_0_10,cvd_risk_category
1503960366,2016-04-22,16,Friday,433.04,490.2,88.33945148226334,6.3198902964526695,743.8,10.0,136.38984657084652,7.577213698380362,3.76,4.653527904299265,12764,223.0,672.0,10.0,57.23766559472352,10.0,1827,8.19282474471638,10.0,0.14313694755316755,1.7254779021267022,2101.7960346876125,7.005986782292042,86062,7.2945714285714285,51.48,142.8,76.27374508179122,91.32000000000002,5.509333333333336,91.32000000000002,10.0,12628.285714285714,-6.274351865145434,1881.857142857143,-2.1191795470010635,280.0,-10.221475124598186,4.382973881189391,40.94294015477857,4.412232686733029,9.693736172113315,4.954569283006748,1.102829626291908,6.946060852810795,7.051169552913285,3.819003165080077,Low Risk
1503960366,2016-04-23,16,Saturday,361.0,384.0,94.0104142184788,3.85208284369576,722.8,10.0,134.9406915930812,7.496705088504511,6.74,4.653527904299265,14371,324.0,702.0,10.0,44.35493690262541,8.588734225656353,1949,6.015431913103954,6.288579782759884,0.13562034643683785,1.4248138574735139,2282.2827336222995,7.607609112074332,86062,7.2945714285714285,51.6,132.96,76.16360549573126,81.36000000000001,4.181333333333336,81.36000000000001,10.0,12378.142857142857,35.28337937665056,1872.5714285714287,9.178149606299218,278.2857142857143,27.062495566432567,4.223432684033699,-55.860218282891715,4.3675611515294355,-26.133435453984443,4.263583196234813,0.8803627909013735,5.840483113975701,6.201391590283206,4.682004310228403,Low Risk
1503960366,2016-04-24,16,Sunday,430.0,449.0,95.76837203188482,7.5,772.8,10.0,48.566495996039635,2.698138666446646,6.579999999999999,4.653527904299265,10039,282.0,606.0,10.0,35.59928951775569,6.399822379438923,1788,6.340425307077117,7.101063267692793,0.17810538880555296,3.1242155522221187,2223.006437023433,7.4100214567447775,86062,7.2945714285714285,50.16,144.84,75.40537947785276,94.68,5.9573333333333345,94.68,10.0,13462.42857142857,-11.011283932084726,1925.857142857143,-4.34484991822664,290.7142857142857,-2.998078848391376,4.331478806967177,47.00354344662706,4.39781406595081,12.331352631338687,5.285,1.2149741926987365,7.47475,7.3920666666666675,3.425955,Low Risk
1503960366,2016-04-25,17,Monday,277.0,323.0,85.75851127682628,2.1517022553652567,869.96,10.0,59.66240133730232,3.3145778520723512,6.44,4.000507576048377,15355,303.0,804.0,10.0,50.676565984271754,10.0,2013,6.643564137176102,7.858910342940256,0.131097362337286,1.24389449349144,2507.070515846846,8.356901719489485,96854,8.836285714285715,50.2,151.84,80.01773143581994,101.64,6.8853333333333335,101.64,10.0,13938.857142857143,-13.069667723238448,1943.4285714285713,-5.374451043742378,294.57142857142856,-15.163756704325,4.484166143819808,1.0492199378056508,4.440566520269546,0.2729677587201754,3.7874766315022717,0.7370967708953955,5.078712610403635,6.882532218503647,4.896635898726907,Low Risk
1503960366,2016-04-26,17,Tuesday,245.0,274.0,89.41605513080091,2.8832110261601827,928.96,10.0,71.23235113078219,3.9573528405990106,6.905,4.000507576048377,13755,333.0,673.5,10.0,41.30630506587673,7.826576266469182,1970,5.915915738260789,6.039789345651974,0.14322064693331832,1.7288258773327327,2245.835436875064,7.48611812291688,96854,8.836285714285715,53.28,134.52,78.64906889466678,81.24000000000001,4.165333333333335,81.24000000000001,10.0,13712.714285714286,29.081135817810328,1944.857142857143,9.04585974905433,301.42857142857144,27.671541057367826,4.152753244326569,-13.545179819991993,4.341570908411439,-3.5239492214613226,3.992299087324851,0.7976900408155161,5.406428539719761,6.044647586747656,4.967757527129835,Low Risk
1503960366,2016-04-27,17,Wednesday,388.4,423.64,91.68161430267175,4.756322860534349,900.56,10.0,72.8668547028463,4.048158594602572,7.305,4.000507576048377,18134,332.0,865.5,10.0,54.62048028251566,10.0,2159,6.50301185231892,7.5075296307973005,0.1190581227974754,0.7623249118990156,2938.2178190836953,9.794059396945652,96854,8.836285714285715,49.72,152.88,78.60519170457079,103.16,7.088,103.16,10.0,13755.857142857143,61.95171982970506,1944.5714285714287,15.760452478651441,298.42857142857144,35.60510818500629,4.4881699809414615,43.85826660329734,4.435487594663609,8.804669628000884,4.516770400949618,0.9599344722691809,6.245582641519388,7.359786366243359,4.1116811372913284,Low Risk
1503960366,2016-04-28,17,Thursday,366.0,393.0,93.12976862265221,3.9259537245304417,859.56,10.0,72.03904655512473,4.002169253062485,4.844999999999999,4.000507576048377,13154,265.0,655.5,10.0,49.63773397593457,9.909433493983643,1898,7.162263880669288,9.155659701673219,0.14429070994048143,1.7716283976192573,2484.2977162282973,8.280992387427657,96854,8.836285714285715,49.48,139.04,72.33726497891128,89.56,5.2746666666666675,89.56,10.0,13836.285714285714,13.923140130830552,1949.142857142857,8.202422972990448,303.0,31.827972176123726,4.000507576048377,-36.3548679837471,4.298942121293545,-12.98447029340226,4.284267042868524,0.8867768872918436,5.873577268589638,6.595582114360083,4.545545367967675,Low Risk
1503960366,2016-04-29,17,Friday,341.0,354.0,96.32768089469829,4.0,951.5999999999999,10.0,63.82180549892689,3.5456558610514937,6.035,4.000507576048377,11181,271.0,496.5,10.0,41.2583010605793,7.814575265144825,1837,6.77859753584511,8.196493839612774,0.16429657439916234,2.571862975966494,2673.8833628442417,8.912944542814138,96854,8.836285714285715,52.52,131.28,76.29304946844124,78.75999999999999,3.834666666666666,78.75999999999999,9.793333333333331,13746.57142857143,-10.550118156808583,1947.857142857143,-2.1565672684962607,307.2857142857143,-12.753961310391752,4.111521826535716,3.8923096219351074,4.3300261114300005,0.47169083984687066,4.261599999999999,0.8797486141466421,5.870893333333332,6.094453333333333,4.705756000000001,Low Risk
1503960366,2016-04-30,17,Saturday,404.0,425.0,95.05882129273363,6.199999999999999,908.5999999999999,10.0,67.67727338873317,3.7598485215962874,5.445,4.000507576048377,14673,303.0,739.5,10.0,48.425740976048154,9.606435244012038,1947,6.425742362186721,7.314355905466803,0.13269270078873258,1.307708031549303,2688.6704538719137,8.962234846239712,96854,8.836285714285715,50.08,140.76,73.19532317674829,90.67999999999999,5.423999999999999,90.68,10.0,13939.142857142857,37.11634860265438,1950.7142857142858,7.772728073420352,306.57142857142856,3.8141508907131283,4.191912440337421,-31.863297523135635,4.352535483294478,-12.867827456134624,4.921,1.0916404335911785,6.8923499999999995,7.0026,3.8631149999999996,Low Risk
1503960366,2016-05-01,17,Sunday,369.0,396.0,93.18181582874203,4.0863631657484065,969.5999999999999,10.0,59.069321664505004,3.281628981361389,5.760000000000001,4.000507576048377,10602,314.0,672.0,10.0,33.764330134893946,5.9410825337234865,1820,5.796178159357384,5.740445398393459,0.17166572328648771,2.866628931459509,2564.507731468536,8.54835910489512,96854,8.836285714285715,51.2,133.12,74.30271979251621,81.92,4.256,81.92,10.0,12934.285714285714,-20.639715704700055,1902.142857142857,-6.924283495859586,296.42857142857144,0.16631584418284318,4.145466030935079,100.0,4.339530488661822,17.843510936181154,4.329181686409553,0.9007583248897425,5.945440698255286,6.2640726538567515,4.605473319802567,Low Risk
1503960366,2016-05-02,18,Monday,277.0,309.0,89.64401004388318,2.9288020087766373,969.5999999999999,10.0,59.069321664505004,3.281628981361389,7.295,4.526883006124432,14727,333.0,706.5,10.0,44.225223897140424,8.556305974285106,2004,6.018017837296762,6.295044593241905,0.1360765939186008,1.443063756744032,2512.990838101274,8.376636127004248,89211,7.744428571428571,52.0,144.76,78.93512057471189,92.75999999999999,5.701333333333332,92.76,10.0,13065.142857142857,-2.1889248576752283,1910.857142857143,-1.5851952516087748,304.14285714285717,-4.393369747700464,4.114918427906269,30.406502453423812,4.330977159813755,6.080144628864344,4.005064562457458,0.801519048050366,5.426853299931933,6.589359780035822,4.7931102510266905,Low Risk
1503960366,2016-05-03,18,Tuesday,273.0,296.0,92.22972661386059,3.4459453227721184,941.5999999999999,10.0,51.96779222337068,2.8870995679650377,6.629999999999999,4.526883006124432,15103,328.0,753.0,10.0,46.045730303483836,9.011432575870959,1990,6.06707298575997,6.417682464399926,0.13176190152170966,1.2704760608683865,2564.8579836299837,8.549526612099946,89211,7.744428571428571,51.64,140.52,77.01236498341234,88.88000000000001,5.184000000000001,88.88000000000001,10.0,13204.857142857143,-21.23213974011493,1919.2857142857142,-9.010441550294871,311.0,-2.6610378521961806,4.0008661966815335,-24.20330609934115,4.305242535070829,-7.16661169556156,4.1498646903761935,0.8453770826406339,5.658533504601909,6.48896747035245,4.695803831363215,Low Risk
1503960366,2016-05-04,18,Wednesday,379.48,411.2,92.28598997358975,4.431197994717951,950.52,10.0,50.837186988978644,2.824288166054369,5.135000000000001,4.526883006124432,11100,261.0,586.5,10.0,42.5287340027305,8.132183500682626,1819,6.96934839197899,8.673370979947475,0.16387387372623977,2.554954949049591,1952.2089808117119,6.507363269372373,89211,7.744428571428571,48.76,140.76,70.38187389595606,92.0,5.6000000000000005,92.0,10.0,12821.857142857143,-3.7236659846590183,1901.2857142857142,-0.4007533831716815,304.57142857142856,10.114396077848754,3.6820777440884895,2.3162013568000708,4.2159817683447764,0.5783433513112012,4.425735438521025,0.9310601509485262,6.099926701633642,6.788266887176,4.363247747948698,Low Risk
1503960366,2016-05-05,18,Thursday,247.0,264.0,93.56060251664385,3.712120503328771,1069.52,10.0,61.181202840025776,3.3989557133347654,6.43,4.526883006124432,14070,319.0,717.0,10.0,44.10658168944885,8.526645422362213,1959,6.141065638211109,6.602664095527773,0.13923240928270617,1.5692963713082466,1999.5177275676103,6.665059091892035,89211,7.744428571428571,51.8,146.32,79.19459317026165,94.52,5.935999999999999,94.52,10.0,12744.42857142857,19.5841229532383,1889.857142857143,4.786990085684037,296.14285714285717,12.772757648836322,4.526883006124431,-3.4084563107133037,4.452527241714841,0.114594448952203,4.224393740932055,0.8682527178248172,5.777779985491289,6.793690798519288,4.538801268424004,Low Risk
1503960366,2016-05-06,18,Friday,334.0,367.0,91.00817190713428,3.2016343814268566,1076.52,10.0,60.97512810662266,3.387507117034592,7.5249999999999995,4.526883006124432,12159,319.0,595.5,10.0,38.11598626595654,7.028996566489136,1896,5.943573481392681,6.108933703481703,0.1559338760128844,2.2373550405153755,1876.2945245502208,6.25431508183407,89211,7.744428571428571,52.64,137.4,77.90628046160417,84.76,4.634666666666668,84.76,10.0,12358.0,-12.978254021661732,1863.4285714285713,-1.8643663378749427,286.14285714285717,3.1340141888204576,4.679911290584912,-43.07250172947587,4.495375161363776,-15.194851250227611,4.08145762679952,0.8245604571245153,5.549082202879232,6.258588296835924,4.825115799365645,Low Risk
1503960366,2016-05-07,18,Saturday,331.0,349.0,94.84240415924344,3.968480831848689,1149.52,10.0,50.85662910387907,2.8253682835488374,3.735,4.526883006124432,11992,258.0,622.5,10.0,46.48061835346441,9.120154588366102,1821,7.058139261312433,8.895348153281082,0.15185123402947695,2.0740493611790782,1798.686690205887,5.995622300686291,89211,7.744428571428571,50.04,136.32,74.27369013803555,86.28,4.8373333333333335,86.28,10.0,11944.285714285714,16.674167851259682,1844.7142857142858,2.49199619278359,280.85714285714283,-9.213099954862335,4.923347673046038,-8.470999711315313,4.563537348452891,-2.2388440673890844,4.296174632917633,0.890476484886037,5.892629412668212,6.449149676435063,4.578996420101965,Low Risk
1503960366,2016-05-08,18,Sunday,594.0,611.0,97.21767434995623,10.0,1038.52,10.0,117.51521303745355,6.528622946525198,5.715,4.526883006124432,10060,255.0,592.5,10.0,39.45097884505965,7.362744711264913,1740,6.823529144175327,8.308822860438319,0.1729622264682284,2.9184890587291363,1917.887975277567,6.39295991759189,89211,7.744428571428571,50.88,142.76,76.32475023752343,91.88,5.583999999999999,91.88,10.0,12182.857142857143,-23.862539692214582,1839.5714285714287,-10.061766231316897,287.85714285714283,-18.9780331512615,4.808526584036609,100.0,4.53138744353025,27.716992310565708,5.985,1.4641844755957152,8.59475,7.6514,2.732155,Low Risk
1503960366,2016-05-09,19,Monday,338.0,342.0,98.83040646694718,4.0,977.52,10.0,113.57482350122025,6.309712416734459,5.74,2.8074747658817585,12022,263.0,618.0,10.0,45.7110248779078,8.92775621947695,1819,6.916349546906862,8.540873867267155,0.15130593898577113,2.0522375594308455,1713.4657860605219,5.71155262020174,36999,0.2855714285714286,49.8,142.96,74.14451124629613,93.16000000000001,5.754666666666668,93.16,10.0,10172.857142857143,-23.149491601241028,1559.7142857142858,-9.047600205753174,242.28571428571428,-18.86402919147301,5.260348367778264,58.18330414990296,4.4108975429779145,13.527914747160318,4.305,0.8932217700878887,5.90675,6.775133333333334,4.473435,Low Risk
1503960366,2016-05-10,19,Tuesday,383.0,403.0,95.03721848542884,5.15,867.52,10.0,107.5221463788031,5.973452576600172,5.34,2.8074747658817585,12207,291.0,690.0,10.0,41.94845216671986,7.987113041679965,1859,6.3883159316729925,7.220789829182481,0.15228966973679883,2.0915867894719535,1218.2945339402033,4.060981779800677,36999,0.2855714285714286,48.52,141.88,72.43699079124646,93.35999999999999,5.781333333333332,93.36,10.0,9841.833333333334,7.166347449812009,1503.6666666666667,0.8224645366278094,229.5,6.673303768063482,5.603467365503499,19.768152278192044,4.4658041956743135,5.541914428990264,4.627000000000001,0.9952881078522813,6.42195,6.963866666666665,4.1334550000000005,Low Risk
1503960366,2016-05-11,19,Wednesday,285.0,306.0,93.13725185825975,3.6274503716519493,962.0,10.0,112.30231308307732,6.239017393504296,6.305,2.8074747658817585,12770,310.0,661.5,10.0,41.19354705827268,7.7983867645681695,1783,5.751612717689913,5.629031794224781,0.13962411891963655,1.5849647567854621,1188.5580098830462,3.961860032943487,36999,0.2855714285714286,51.8,143.96,77.54229592654681,92.16000000000001,5.621333333333335,92.16,10.0,9411.8,-12.30058929201014,1440.2,-7.690730848536739,223.8,-7.711105077382562,5.930464672234462,20.258563862167307,4.49973010822565,4.984531691395592,4.200686104062545,0.8609539262365602,5.739847766500073,6.670348924644371,4.596666551031649,Low Risk
1503960366,2016-05-12,19,Thursday,433.36,476.04,91.03436494760179,6.874872989520358,775.6400000000001,10.0,103.07608581366809,5.726449211870449,0.0,2.8074747658817585,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4565.377327544478,10.0,36999,0.2855714285714286,61.64,123.24,85.52047210905279,61.599999999999994,1.546666666666666,61.6,6.933333333333334,9249.75,-49.71412252224949,1365.25,-52.71852885477922,216.0,-54.24925332609285,4.913080840293077,77.47059789936866,4.128412635282062,-4.3321778488423215,3.3809644370657006,3.3809644370657006,4.282876432638454,1.905013519698509,6.791247239472631,Moderate Risk
1624580081,2016-04-12,15,Tuesday,500.0,549.48,90.99512100540291,9.199024201080581,0.0,0.0,,,3.65,7.300175626023196,8163,146.0,219.0,10.0,55.91095507459212,10.0,1432,9.808218506286403,10.0,0.17542570112038994,3.0170280448155977,,,37332,0.33314285714285713,50.36,122.6,72.2872298977012,72.24,2.9653333333333327,72.24,8.706666666666665,6446.75,0.0,1439.75,0.0,156.5,0.0,8.435998547326673,0.0,7.40139941893067,0.0,7.841609680432233,2.1958739046082907,8.83488852519615,7.026091022861171,2.10506226340991,Low Risk
1624580081,2016-04-13,15,Wednesday,485.28,527.92,91.92301689795771,9.384603379591542,0.0,0.0,10.408611819066,0.5782562121703333,3.7,7.300175626023196,7007,148.0,222.0,10.0,47.34459139563572,9.33614784890893,1411,9.533783139609247,10.0,0.20137005822553153,4.054802329021261,817.415439051649,2.724718130172163,37332,0.33314285714285713,50.32,122.56,72.28187809752944,72.24000000000001,2.965333333333335,72.24000000000001,8.706666666666669,6231.4,-9.440973498305365,1444.4,-0.9776536312849162,160.4,0.9132420091324266,8.504043308566752,1.3449193048770098,7.405617323426702,0.631092122064537,7.915841351836619,2.227128051408605,8.925822322666523,7.059495274993145,2.038068179967452,Low Risk
1624580081,2016-04-14,15,Thursday,451.44,485.76,92.93478069551259,8.158956139102518,28.560000000000002,0.7933333333333334,24.899456486705343,1.383303138150297,5.8999999999999995,7.300175626023196,9107,236.0,354.0,10.0,38.58898141572113,7.147245353930282,1572,6.6610166669060735,7.902541667265184,0.1726144721943401,2.904578887773604,1051.7819799432455,3.5059399331441514,37332,0.33314285714285713,52.52,119.12,71.73367470349876,66.6,2.213333333333333,66.6,7.766666666666666,6222.0,2.562083267706197,1462.6666666666667,5.167597765363128,161.0,35.61643835616438,8.516871563693728,-5.884341345132224,7.477415292144158,-4.816149570035743,7.143582455641008,1.9092977408797742,8.132555174826901,6.51927877170512,2.7470168337839906,Low Risk
1624580081,2016-04-15,15,Friday,426.48,456.68,93.38705234766024,7.0014104695320505,82.07999999999998,2.2799999999999994,33.17319399756372,1.8429552220868732,2.4,7.300175626023196,1510,96.0,144.0,8.4,15.729165028211975,1.4322912570529938,1344,13.999998541666818,10.0,0.8900662192710846,10.0,3401.3636848573933,10.0,37332,0.33314285714285713,52.88,121.56,73.48287522099344,68.68,2.4906666666666677,68.68,8.113333333333335,6838.285714285715,-42.27204050798318,1482.857142857143,-0.8659217877095036,170.28571428571428,-1.64383561643836,8.250555701328308,-15.487167099577295,7.111119528637567,-9.980952020269656,6.704564187812821,2.0666932753582836,7.288424463404038,5.852787217849103,3.3758108204989297,Low Risk
1624580081,2016-04-16,15,Saturday,478.6,536.36,89.23111176763533,8.776222353527066,83.47999999999996,2.3188888888888877,29.2935760875998,1.6274208937555443,4.4,7.300175626023196,5370,176.0,264.0,10.0,30.51136190276353,5.127840475690882,1463,8.31249952769889,10.0,0.2724394780773939,6.897579123095756,2984.7670428360066,9.949223476120022,37332,0.33314285714285713,52.48,119.72,73.59280452585332,67.24000000000001,2.2986666666666675,67.24000000000001,7.873333333333335,6088.714285714285,-38.1137548260641,1483.2857142857142,0.6983240223463687,169.57142857142858,9.80998674326115,8.249621220287553,-9.86600201497456,6.785188887641917,-7.588115061368937,7.422488941410828,2.0221990617043004,8.456882286561596,6.666653356968206,2.493943730376728,Low Risk
1624580081,2016-04-17,15,Sunday,460.56,496.48,92.76506419664308,8.581012839328615,102.91999999999996,2.8588888888888873,26.393765930613217,1.466320329478512,2.875,7.300175626023196,6175,164.0,346.5,10.0,37.652436728509954,6.913109182127489,1554,9.475609178316514,10.0,0.2516599186207937,6.0663967448317475,2669.756093728414,8.899186979094713,37332,0.33314285714285713,51.68,128.76,73.80234088441321,77.07999999999998,3.6106666666666647,77.07999999999998,9.51333333333333,5798.285714285715,-31.124567103986433,1488.2857142857142,4.671011793916824,170.0,11.089367253750824,8.15333692956909,-8.267132354598573,6.429178942590606,-3.7675465840804967,7.836405135731445,2.19368813640885,8.697429624604354,7.1891156444124835,2.099474365002371,Low Risk
